CampusId,Quarter,SundayDate,Campus,pred_attendance,ServiceNumber,AdultCapacity,ServiceDateTime,NormShare,service_attendance
5,3,8/16/2026,Arlington,866.9836178,3,775,11:22:00,0.390634993,339
5,3,8/16/2026,Arlington,866.9836178,3,775,19:22:00,0.127044312,110
5,3,8/23/2026,Arlington,867.5577557,3,775,9:22:00,0.482320694,418
5,3,8/23/2026,Arlington,867.5577557,3,775,11:22:00,0.390634993,339
5,3,8/23/2026,Arlington,867.5577557,3,775,19:22:00,0.127044312,110
5,3,8/30/2026,Arlington,868.188562,3,775,9:22:00,0.482320694,419
5,3,8/30/2026,Arlington,868.188562,3,775,11:22:00,0.390634993,339
5,3,8/30/2026,Arlington,868.188562,3,775,19:22:00,0.127044312,110
5,3,9/6/2026,Arlington,868.8952314,3,775,9:22:00,0.482320694,419
5,3,9/6/2026,Arlington,868.8952314,3,775,11:22:00,0.390634993,339
5,3,9/6/2026,Arlington,868.8952314,3,775,19:22:00,0.127044312,110
5,3,9/13/2026,Arlington,869.6959287,3,775,9:22:00,0.482320694,419
5,3,9/13/2026,Arlington,869.6959287,3,775,11:22:00,0.390634993,340
5,3,9/13/2026,Arlington,869.6959287,3,775,19:22:00,0.127044312,110
5,3,9/20/2026,Arlington,2627.015339,6,775,9:22:00,0.482320694,1267
5,3,9/20/2026,Arlington,2627.015339,6,775,11:22:00,0.390634993,1026
5,3,9/20/2026,Arlington,2627.015339,6,775,19:22:00,0.127044312,334
5,3,9/27/2026,Arlington,871.64544,3,775,9:22:00,0.482320694,420
5,3,9/27/2026,Arlington,871.64544,3,775,11:22:00,0.390634993,340
5,3,9/27/2026,Arlington,871.64544,3,775,19:22:00,0.127044312,111
5,4,10/4/2026,Arlington,872.8232909,3,775,9:22:00,0.508371527,444
5,4,10/4/2026,Arlington,872.8232909,3,775,11:22:00,0.365260499,319
5,4,10/4/2026,Arlington,872.8232909,3,775,19:22:00,0.126367973,110
5,4,10/11/2026,Arlington,874.1528529,3,775,9:22:00,0.508371527,444
5,4,10/11/2026,Arlington,874.1528529,3,775,11:22:00,0.365260499,319
5,4,10/11/2026,Arlington,874.1528529,3,775,19:22:00,0.126367973,110
5,4,10/18/2026,Arlington,875.6438288,3,775,9:22:00,0.508371527,445
5,4,10/18/2026,Arlington,875.6438288,3,775,11:22:00,0.365260499,320
5,4,10/18/2026,Arlington,875.6438288,3,775,19:22:00,0.126367973,111
5,4,10/25/2026,Arlington,877.3037318,3,775,9:22:00,0.508371527,446
5,4,10/25/2026,Arlington,877.3037318,3,775,11:22:00,0.365260499,320
5,4,10/25/2026,Arlington,877.3037318,3,775,19:22:00,0.126367973,111
5,4,11/1/2026,Arlington,879.1377812,3,775,9:22:00,0.508371527,447
5,4,11/1/2026,Arlington,879.1377812,3,775,11:22:00,0.365260499,321
5,4,11/1/2026,Arlington,879.1377812,3,775,19:22:00,0.126367973,111
5,4,11/8/2026,Arlington,881.1488261,3,775,9:22:00,0.508371527,448
5,4,11/8/2026,Arlington,881.1488261,3,775,11:22:00,0.365260499,322
5,4,11/8/2026,Arlington,881.1488261,3,775,19:22:00,0.126367973,111
5,4,11/15/2026,Arlington,883.3372978,3,775,9:22:00,0.508371527,449
5,4,11/15/2026,Arlington,883.3372978,3,775,11:22:00,0.365260499,323
5,4,11/15/2026,Arlington,883.3372978,3,775,19:22:00,0.126367973,112
5,4,11/22/2026,Arlington,885.7011923,3,775,9:22:00,0.508371527,450
5,4,11/22/2026,Arlington,885.7011923,3,775,11:22:00,0.365260499,324
5,4,11/22/2026,Arlington,885.7011923,3,775,19:22:00,0.126367973,112
5,4,11/29/2026,Arlington,888.2360815,3,775,9:22:00,0.508371527,452
5,4,11/29/2026,Arlington,888.2360815,3,775,11:22:00,0.365260499,324
5,4,11/29/2026,Arlington,888.2360815,3,775,19:22:00,0.126367973,112
5,4,12/6/2026,Arlington,890.9351553,3,775,9:22:00,0.508371527,453
5,4,12/6/2026,Arlington,890.9351553,3,775,11:22:00,0.365260499,325
5,4,12/6/2026,Arlington,890.9351553,3,775,19:22:00,0.126367973,113
5,4,12/13/2026,Arlington,893.7892938,3,775,9:22:00,0.508371527,454
5,4,12/13/2026,Arlington,893.7892938,3,775,11:22:00,0.365260499,326
5,4,12/13/2026,Arlington,893.7892938,3,775,19:22:00,0.126367973,113
5,4,12/20/2026,Arlington,896.7871694,3,775,9:22:00,0.508371527,456
5,4,12/20/2026,Arlington,896.7871694,3,775,11:22:00,0.365260499,328
5,4,12/20/2026,Arlington,896.7871694,3,775,19:22:00,0.126367973,113
5,4,12/27/2026,Arlington,899.9153795,3,775,9:22:00,0.508371527,457
5,4,12/27/2026,Arlington,899.9153795,3,775,11:22:00,0.365260499,329
5,4,12/27/2026,Arlington,899.9153795,3,775,19:22:00,0.126367973,114
6,1,1/4/2026,Mandarin,896.0206627,3,705,9:22:00,0.502724796,450
6,1,1/4/2026,Mandarin,896.0206627,3,705,11:22:00,0.360217984,323
6,1,1/4/2026,Mandarin,896.0206627,3,705,19:22:00,0.137057221,123
6,1,1/11/2026,Mandarin,899.3326538,3,705,9:22:00,0.502724796,452
6,1,1/11/2026,Mandarin,899.3326538,3,705,11:22:00,0.360217984,324
6,1,1/11/2026,Mandarin,899.3326538,3,705,19:22:00,0.137057221,123
6,1,1/18/2026,Mandarin,902.7234483,3,705,9:22:00,0.502724796,454
6,1,1/18/2026,Mandarin,902.7234483,3,705,11:22:00,0.360217984,325
6,1,1/18/2026,Mandarin,902.7234483,3,705,19:22:00,0.137057221,124
6,1,1/25/2026,Mandarin,906.1734012,3,705,9:22:00,0.502724796,456
6,1,1/25/2026,Mandarin,906.1734012,3,705,11:22:00,0.360217984,326
6,1,1/25/2026,Mandarin,906.1734012,3,705,19:22:00,0.137057221,124
6,1,2/1/2026,Mandarin,909.6618843,3,705,9:22:00,0.502724796,457
6,1,2/1/2026,Mandarin,909.6618843,3,705,11:22:00,0.360217984,328
6,1,2/1/2026,Mandarin,909.6618843,3,705,19:22:00,0.137057221,125
6,1,2/8/2026,Mandarin,913.1675721,3,705,9:22:00,0.502724796,459
6,1,2/8/2026,Mandarin,913.1675721,3,705,11:22:00,0.360217984,329
6,1,2/8/2026,Mandarin,913.1675721,3,705,19:22:00,0.137057221,125
6,1,2/15/2026,Mandarin,916.6687455,3,705,9:22:00,0.502724796,461
6,1,2/15/2026,Mandarin,916.6687455,3,705,11:22:00,0.360217984,330
6,1,2/15/2026,Mandarin,916.6687455,3,705,19:22:00,0.137057221,126
6,1,2/22/2026,Mandarin,920.1436079,3,705,9:22:00,0.502724796,463
6,1,2/22/2026,Mandarin,920.1436079,3,705,11:22:00,0.360217984,331
6,1,2/22/2026,Mandarin,920.1436079,3,705,19:22:00,0.137057221,126
6,1,3/1/2026,Mandarin,923.5706113,3,705,9:22:00,0.502724796,464
6,1,3/1/2026,Mandarin,923.5706113,3,705,11:22:00,0.360217984,333
6,1,3/1/2026,Mandarin,923.5706113,3,705,19:22:00,0.137057221,127
6,1,3/8/2026,Mandarin,926.9287844,3,705,9:22:00,0.502724796,466
6,1,3/8/2026,Mandarin,926.9287844,3,705,11:22:00,0.360217984,334
6,1,3/8/2026,Mandarin,926.9287844,3,705,19:22:00,0.137057221,127
6,1,3/15/2026,Mandarin,930.1980602,3,705,9:22:00,0.502724796,468
6,1,3/15/2026,Mandarin,930.1980602,3,705,11:22:00,0.360217984,335
6,1,3/15/2026,Mandarin,930.1980602,3,705,19:22:00,0.137057221,127
6,1,3/22/2026,Mandarin,933.3595949,3,705,9:22:00,0.502724796,469
6,1,3/22/2026,Mandarin,933.3595949,3,705,11:22:00,0.360217984,336
6,1,3/22/2026,Mandarin,933.3595949,3,705,19:22:00,0.137057221,128
6,1,3/29/2026,Mandarin,936.3960738,3,705,9:22:00,0.502724796,471
6,1,3/29/2026,Mandarin,936.3960738,3,705,11:22:00,0.360217984,337
6,1,3/29/2026,Mandarin,936.3960738,3,705,19:22:00,0.137057221,128
6,2,4/5/2026,Mandarin,1739.659321,3,705,9:22:00,0.533868906,929
6,2,4/5/2026,Mandarin,1739.659321,3,705,11:22:00,0.344075224,599
6,2,4/5/2026,Mandarin,1739.659321,3,705,19:22:00,0.12205587,212
6,2,4/12/2026,Mandarin,942.0339418,3,705,9:22:00,0.533868906,503
6,2,4/12/2026,Mandarin,942.0339418,3,705,11:22:00,0.344075224,324
6,2,4/12/2026,Mandarin,942.0339418,3,705,19:22:00,0.12205587,115
6,2,4/19/2026,Mandarin,944.6107895,3,705,9:22:00,0.533868906,504
6,2,4/19/2026,Mandarin,944.6107895,3,705,11:22:00,0.344075224,325
6,2,4/19/2026,Mandarin,944.6107895,3,705,19:22:00,0.12205587,115
6,2,4/26/2026,Mandarin,947.0139226,3,705,9:22:00,0.533868906,506
6,2,4/26/2026,Mandarin,947.0139226,3,705,11:22:00,0.344075224,326
6,2,4/26/2026,Mandarin,947.0139226,3,705,19:22:00,0.12205587,116
6,2,5/3/2026,Mandarin,949.2373769,3,705,9:22:00,0.533868906,507
6,2,5/3/2026,Mandarin,949.2373769,3,705,11:22:00,0.344075224,327
6,2,5/3/2026,Mandarin,949.2373769,3,705,19:22:00,0.12205587,116
6,2,5/10/2026,Mandarin,951.2779528,3,705,9:22:00,0.533868906,508
6,2,5/10/2026,Mandarin,951.2779528,3,705,11:22:00,0.344075224,327
6,2,5/10/2026,Mandarin,951.2779528,3,705,19:22:00,0.12205587,116
6,2,5/17/2026,Mandarin,795.8340813,3,705,9:22:00,0.533868906,425
6,2,5/17/2026,Mandarin,795.8340813,3,705,11:22:00,0.344075224,274
6,2,5/17/2026,Mandarin,795.8340813,3,705,19:22:00,0.12205587,97
6,2,5/24/2026,Mandarin,954.8118299,3,705,9:22:00,0.533868906,510
6,2,5/24/2026,Mandarin,954.8118299,3,705,11:22:00,0.344075224,329
6,2,5/24/2026,Mandarin,954.8118299,3,705,19:22:00,0.12205587,117
6,2,5/31/2026,Mandarin,956.3128943,3,705,9:22:00,0.533868906,511
6,2,5/31/2026,Mandarin,956.3128943,3,705,11:22:00,0.344075224,329
6,2,5/31/2026,Mandarin,956.3128943,3,705,19:22:00,0.12205587,117
6,2,6/7/2026,Mandarin,957.6464965,3,705,9:22:00,0.533868906,511
6,2,6/7/2026,Mandarin,957.6464965,3,705,11:22:00,0.344075224,330
6,2,6/7/2026,Mandarin,957.6464965,3,705,19:22:00,0.12205587,117
6,2,6/14/2026,Mandarin,958.8232731,3,705,9:22:00,0.533868906,512
6,2,6/14/2026,Mandarin,958.8232731,3,705,11:22:00,0.344075224,330
6,2,6/14/2026,Mandarin,958.8232731,3,705,19:22:00,0.12205587,117
6,2,6/21/2026,Mandarin,959.8563054,3,705,9:22:00,0.533868906,512
6,2,6/21/2026,Mandarin,959.8563054,3,705,11:22:00,0.344075224,330
6,2,6/21/2026,Mandarin,959.8563054,3,705,19:22:00,0.12205587,117
6,2,6/28/2026,Mandarin,960.7609139,3,705,9:22:00,0.533868906,513
6,2,6/28/2026,Mandarin,960.7609139,3,705,11:22:00,0.344075224,331
6,2,6/28/2026,Mandarin,960.7609139,3,705,19:22:00,0.12205587,117
6,3,7/5/2026,Mandarin,961.5544173,3,705,9:22:00,0.501251676,482
6,3,7/5/2026,Mandarin,961.5544173,3,705,11:22:00,0.357666518,344
6,3,7/5/2026,Mandarin,961.5544173,3,705,19:22:00,0.141081806,136
6,3,7/12/2026,Mandarin,962.2558615,3,705,9:22:00,0.501251676,482
6,3,7/12/2026,Mandarin,962.2558615,3,705,11:22:00,0.357666518,344
6,3,7/12/2026,Mandarin,962.2558615,3,705,19:22:00,0.141081806,136
6,3,7/19/2026,Mandarin,962.8857245,3,705,9:22:00,0.501251676,483
6,3,7/19/2026,Mandarin,962.8857245,3,705,11:22:00,0.357666518,344
6,3,7/19/2026,Mandarin,962.8857245,3,705,19:22:00,0.141081806,136
6,3,7/26/2026,Mandarin,963.4656023,3,705,9:22:00,0.501251676,483
6,3,7/26/2026,Mandarin,963.4656023,3,705,11:22:00,0.357666518,345
6,3,7/26/2026,Mandarin,963.4656023,3,705,19:22:00,0.141081806,136
6,3,8/2/2026,Mandarin,964.0178815,3,705,9:22:00,0.501251676,483
6,3,8/2/2026,Mandarin,964.0178815,3,705,11:22:00,0.357666518,345
6,3,8/2/2026,Mandarin,964.0178815,3,705,19:22:00,0.141081806,136
6,3,8/9/2026,Mandarin,1056.971272,3,705,9:22:00,0.501251676,530
6,3,8/9/2026,Mandarin,1056.971272,3,705,11:22:00,0.357666518,378
6,3,8/9/2026,Mandarin,1056.971272,3,705,19:22:00,0.141081806,149
6,3,8/16/2026,Mandarin,965.1311333,3,705,9:22:00,0.501251676,484
6,3,8/16/2026,Mandarin,965.1311333,3,705,11:22:00,0.357666518,345
6,3,8/16/2026,Mandarin,965.1311333,3,705,19:22:00,0.141081806,136
6,3,8/23/2026,Mandarin,965.7378157,3,705,9:22:00,0.501251676,484
6,3,8/23/2026,Mandarin,965.7378157,3,705,11:22:00,0.357666518,345
6,3,8/23/2026,Mandarin,965.7378157,3,705,19:22:00,0.141081806,136
6,3,8/30/2026,Mandarin,966.4076604,3,705,9:22:00,0.501251676,484
6,3,8/30/2026,Mandarin,966.4076604,3,705,11:22:00,0.357666518,346
6,3,8/30/2026,Mandarin,966.4076604,3,705,19:22:00,0.141081806,136
6,3,9/6/2026,Mandarin,967.1620236,3,705,9:22:00,0.501251676,485
6,3,9/6/2026,Mandarin,967.1620236,3,705,11:22:00,0.357666518,346
6,3,9/6/2026,Mandarin,967.1620236,3,705,19:22:00,0.141081806,136
6,3,9/13/2026,Mandarin,968.0211125,3,705,9:22:00,0.501251676,485
6,3,9/13/2026,Mandarin,968.0211125,3,705,11:22:00,0.357666518,346
6,3,9/13/2026,Mandarin,968.0211125,3,705,19:22:00,0.141081806,137
6,3,9/20/2026,Mandarin,2793.953489,6,705,9:22:00,0.501251676,1400
6,3,9/20/2026,Mandarin,2793.953489,6,705,11:22:00,0.357666518,999
6,3,9/20/2026,Mandarin,2793.953489,6,705,19:22:00,0.141081806,394
6,3,9/27/2026,Mandarin,970.1269092,3,705,9:22:00,0.501251676,486
6,3,9/27/2026,Mandarin,970.1269092,3,705,11:22:00,0.357666518,347
6,3,9/27/2026,Mandarin,970.1269092,3,705,19:22:00,0.141081806,137
6,4,10/4/2026,Mandarin,971.4059037,3,705,9:22:00,0.525518711,510
6,4,10/4/2026,Mandarin,971.4059037,3,705,11:22:00,0.347952946,338
6,4,10/4/2026,Mandarin,971.4059037,3,705,19:22:00,0.126528344,123
6,4,10/11/2026,Mandarin,972.8537629,3,705,9:22:00,0.525518711,511
6,4,10/11/2026,Mandarin,972.8537629,3,705,11:22:00,0.347952946,339
6,4,10/11/2026,Mandarin,972.8537629,3,705,19:22:00,0.126528344,123
6,4,10/18/2026,Mandarin,974.481267,3,705,9:22:00,0.525518711,512
6,4,10/18/2026,Mandarin,974.481267,3,705,11:22:00,0.347952946,339
6,4,10/18/2026,Mandarin,974.481267,3,705,19:22:00,0.126528344,123
6,4,10/25/2026,Mandarin,976.2967585,3,705,9:22:00,0.525518711,513
6,4,10/25/2026,Mandarin,976.2967585,3,705,11:22:00,0.347952946,340
6,4,10/25/2026,Mandarin,976.2967585,3,705,19:22:00,0.126528344,124
6,4,11/1/2026,Mandarin,978.3060263,3,705,9:22:00,0.525518711,514
6,4,11/1/2026,Mandarin,978.3060263,3,705,11:22:00,0.347952946,340
6,4,11/1/2026,Mandarin,978.3060263,3,705,19:22:00,0.126528344,124
6,4,11/8/2026,Mandarin,980.5122218,3,705,9:22:00,0.525518711,515
6,4,11/8/2026,Mandarin,980.5122218,3,705,11:22:00,0.347952946,341
6,4,11/8/2026,Mandarin,980.5122218,3,705,19:22:00,0.126528344,124
6,4,11/15/2026,Mandarin,982.9158062,3,705,9:22:00,0.525518711,517
6,4,11/15/2026,Mandarin,982.9158062,3,705,11:22:00,0.347952946,342
6,4,11/15/2026,Mandarin,982.9158062,3,705,19:22:00,0.126528344,124
6,4,11/22/2026,Mandarin,985.514531,3,705,9:22:00,0.525518711,518
6,4,11/22/2026,Mandarin,985.514531,3,705,11:22:00,0.347952946,343
6,4,11/22/2026,Mandarin,985.514531,3,705,19:22:00,0.126528344,125
6,4,11/29/2026,Mandarin,988.3034516,3,705,9:22:00,0.525518711,519
6,4,11/29/2026,Mandarin,988.3034516,3,705,11:22:00,0.347952946,344
6,4,11/29/2026,Mandarin,988.3034516,3,705,19:22:00,0.126528344,125
6,4,12/6/2026,Mandarin,991.274974,3,705,9:22:00,0.525518711,521
6,4,12/6/2026,Mandarin,991.274974,3,705,11:22:00,0.347952946,345
6,4,12/6/2026,Mandarin,991.274974,3,705,19:22:00,0.126528344,125
6,4,12/13/2026,Mandarin,994.4189356,3,705,9:22:00,0.525518711,523
6,4,12/13/2026,Mandarin,994.4189356,3,705,11:22:00,0.347952946,346
6,4,12/13/2026,Mandarin,994.4189356,3,705,19:22:00,0.126528344,126
6,4,12/20/2026,Mandarin,997.7227197,3,705,9:22:00,0.525518711,524
6,4,12/20/2026,Mandarin,997.7227197,3,705,11:22:00,0.347952946,347
6,4,12/20/2026,Mandarin,997.7227197,3,705,19:22:00,0.126528344,126
6,4,12/27/2026,Mandarin,1001.171403,3,705,9:22:00,0.525518711,526
6,4,12/27/2026,Mandarin,1001.171403,3,705,11:22:00,0.347952946,348
6,4,12/27/2026,Mandarin,1001.171403,3,705,19:22:00,0.126528344,127
11,1,1/4/2026,St. Johns,3387.422459,5,2200,7:22:00,0.038014958,129
11,1,1/4/2026,St. Johns,3387.422459,5,2200,9:22:00,0.436180323,1478
11,1,1/4/2026,St. Johns,3387.422459,5,2200,11:22:00,0.354034957,1199
11,1,1/4/2026,St. Johns,3387.422459,5,2200,16:22:00,0.046857568,159
11,1,1/4/2026,St. Johns,3387.422459,5,2200,19:22:00,0.124912194,423
11,1,1/11/2026,St. Johns,3400.839705,5,2200,7:22:00,0.038014958,129
11,1,1/11/2026,St. Johns,3400.839705,5,2200,9:22:00,0.436180323,1483
11,1,1/11/2026,St. Johns,3400.839705,5,2200,11:22:00,0.354034957,1204
11,1,1/11/2026,St. Johns,3400.839705,5,2200,16:22:00,0.046857568,159
11,1,1/11/2026,St. Johns,3400.839705,5,2200,19:22:00,0.124912194,425
11,1,1/18/2026,St. Johns,3414.556254,5,2200,7:22:00,0.038014958,130
11,1,1/18/2026,St. Johns,3414.556254,5,2200,9:22:00,0.436180323,1489
11,1,1/18/2026,St. Johns,3414.556254,5,2200,11:22:00,0.354034957,1209
11,1,1/18/2026,St. Johns,3414.556254,5,2200,16:22:00,0.046857568,160
11,1,1/18/2026,St. Johns,3414.556254,5,2200,19:22:00,0.124912194,427
11,1,1/25/2026,St. Johns,3428.498067,5,2200,7:22:00,0.038014958,130
11,1,1/25/2026,St. Johns,3428.498067,5,2200,9:22:00,0.436180323,1495
11,1,1/25/2026,St. Johns,3428.498067,5,2200,11:22:00,0.354034957,1214
11,1,1/25/2026,St. Johns,3428.498067,5,2200,16:22:00,0.046857568,161
11,1,1/25/2026,St. Johns,3428.498067,5,2200,19:22:00,0.124912194,428
11,1,2/1/2026,St. Johns,3442.587302,5,2200,7:22:00,0.038014958,131
11,1,2/1/2026,St. Johns,3442.587302,5,2200,9:22:00,0.436180323,1502
11,1,2/1/2026,St. Johns,3442.587302,5,2200,11:22:00,0.354034957,1219
11,1,2/1/2026,St. Johns,3442.587302,5,2200,16:22:00,0.046857568,161
11,1,2/1/2026,St. Johns,3442.587302,5,2200,19:22:00,0.124912194,430
11,1,2/8/2026,St. Johns,3456.743398,5,2200,7:22:00,0.038014958,131
11,1,2/8/2026,St. Johns,3456.743398,5,2200,9:22:00,0.436180323,1508
11,1,2/8/2026,St. Johns,3456.743398,5,2200,11:22:00,0.354034957,1224
11,1,2/8/2026,St. Johns,3456.743398,5,2200,16:22:00,0.046857568,162
11,1,2/8/2026,St. Johns,3456.743398,5,2200,19:22:00,0.124912194,432
11,1,2/15/2026,St. Johns,3470.884221,5,2200,7:22:00,0.038014958,132
11,1,2/15/2026,St. Johns,3470.884221,5,2200,9:22:00,0.436180323,1514
11,1,2/15/2026,St. Johns,3470.884221,5,2200,11:22:00,0.354034957,1229
11,1,2/15/2026,St. Johns,3470.884221,5,2200,16:22:00,0.046857568,163
11,1,2/15/2026,St. Johns,3470.884221,5,2200,19:22:00,0.124912194,434
11,1,2/22/2026,St. Johns,3484.927258,5,2200,7:22:00,0.038014958,132
11,1,2/22/2026,St. Johns,3484.927258,5,2200,9:22:00,0.436180323,1520
11,1,2/22/2026,St. Johns,3484.927258,5,2200,11:22:00,0.354034957,1234
11,1,2/22/2026,St. Johns,3484.927258,5,2200,16:22:00,0.046857568,163
11,1,2/22/2026,St. Johns,3484.927258,5,2200,19:22:00,0.124912194,435
11,1,3/1/2026,St. Johns,3498.790853,5,2200,7:22:00,0.038014958,133
11,1,3/1/2026,St. Johns,3498.790853,5,2200,9:22:00,0.436180323,1526
11,1,3/1/2026,St. Johns,3498.790853,5,2200,11:22:00,0.354034957,1239
11,1,3/1/2026,St. Johns,3498.790853,5,2200,16:22:00,0.046857568,164
11,1,3/1/2026,St. Johns,3498.790853,5,2200,19:22:00,0.124912194,437
11,1,3/8/2026,St. Johns,3512.395452,5,2200,7:22:00,0.038014958,134
11,1,3/8/2026,St. Johns,3512.395452,5,2200,9:22:00,0.436180323,1532
11,1,3/8/2026,St. Johns,3512.395452,5,2200,11:22:00,0.354034957,1244
11,1,3/8/2026,St. Johns,3512.395452,5,2200,16:22:00,0.046857568,165
11,1,3/8/2026,St. Johns,3512.395452,5,2200,19:22:00,0.124912194,439
11,1,3/15/2026,St. Johns,3525.664846,5,2200,7:22:00,0.038014958,134
11,1,3/15/2026,St. Johns,3525.664846,5,2200,9:22:00,0.436180323,1538
11,1,3/15/2026,St. Johns,3525.664846,5,2200,11:22:00,0.354034957,1248
11,1,3/15/2026,St. Johns,3525.664846,5,2200,16:22:00,0.046857568,165
11,1,3/15/2026,St. Johns,3525.664846,5,2200,19:22:00,0.124912194,440
11,1,3/22/2026,St. Johns,3538.527388,5,2200,7:22:00,0.038014958,135
11,1,3/22/2026,St. Johns,3538.527388,5,2200,9:22:00,0.436180323,1543
11,1,3/22/2026,St. Johns,3538.527388,5,2200,11:22:00,0.354034957,1253
11,1,3/22/2026,St. Johns,3538.527388,5,2200,16:22:00,0.046857568,166
11,1,3/22/2026,St. Johns,3538.527388,5,2200,19:22:00,0.124912194,442
11,1,3/29/2026,St. Johns,3550.917154,5,2200,7:22:00,0.038014958,135
11,1,3/29/2026,St. Johns,3550.917154,5,2200,9:22:00,0.436180323,1549
11,1,3/29/2026,St. Johns,3550.917154,5,2200,11:22:00,0.354034957,1257
11,1,3/29/2026,St. Johns,3550.917154,5,2200,16:22:00,0.046857568,166
11,1,3/29/2026,St. Johns,3550.917154,5,2200,19:22:00,0.124912194,444
11,2,4/5/2026,St. Johns,6833.213617,5,2200,7:22:00,0.042582655,291
11,2,4/5/2026,St. Johns,6833.213617,5,2200,9:22:00,0.465812706,3183
11,2,4/5/2026,St. Johns,6833.213617,5,2200,11:22:00,0.328457677,2244
11,2,4/5/2026,St. Johns,6833.213617,5,2200,16:22:00,0.043534707,297
11,2,4/5/2026,St. Johns,6833.213617,5,2200,19:22:00,0.119612255,817
11,2,4/12/2026,St. Johns,3574.049754,5,2200,7:22:00,0.042582655,152
11,2,4/12/2026,St. Johns,3574.049754,5,2200,9:22:00,0.465812706,1665
11,2,4/12/2026,St. Johns,3574.049754,5,2200,11:22:00,0.328457677,1174
11,2,4/12/2026,St. Johns,3574.049754,5,2200,16:22:00,0.043534707,156
11,2,4/12/2026,St. Johns,3574.049754,5,2200,19:22:00,0.119612255,428
11,2,4/19/2026,St. Johns,3584.698709,5,2200,7:22:00,0.042582655,153
11,2,4/19/2026,St. Johns,3584.698709,5,2200,9:22:00,0.465812706,1670
11,2,4/19/2026,St. Johns,3584.698709,5,2200,11:22:00,0.328457677,1177
11,2,4/19/2026,St. Johns,3584.698709,5,2200,16:22:00,0.043534707,156
11,2,4/19/2026,St. Johns,3584.698709,5,2200,19:22:00,0.119612255,429
11,2,4/26/2026,St. Johns,3594.688756,5,2200,7:22:00,0.042582655,153
11,2,4/26/2026,St. Johns,3594.688756,5,2200,9:22:00,0.465812706,1674
11,2,4/26/2026,St. Johns,3594.688756,5,2200,11:22:00,0.328457677,1181
11,2,4/26/2026,St. Johns,3594.688756,5,2200,16:22:00,0.043534707,156
11,2,4/26/2026,St. Johns,3594.688756,5,2200,19:22:00,0.119612255,430
11,2,5/3/2026,St. Johns,3603.996792,5,2200,7:22:00,0.042582655,153
11,2,5/3/2026,St. Johns,3603.996792,5,2200,9:22:00,0.465812706,1679
11,2,5/3/2026,St. Johns,3603.996792,5,2200,11:22:00,0.328457677,1184
11,2,5/3/2026,St. Johns,3603.996792,5,2200,16:22:00,0.043534707,157
11,2,5/3/2026,St. Johns,3603.996792,5,2200,19:22:00,0.119612255,431
11,2,5/10/2026,St. Johns,3612.610184,5,2200,7:22:00,0.042582655,154
11,2,5/10/2026,St. Johns,3612.610184,5,2200,9:22:00,0.465812706,1683
11,2,5/10/2026,St. Johns,3612.610184,5,2200,11:22:00,0.328457677,1187
11,2,5/10/2026,St. Johns,3612.610184,5,2200,16:22:00,0.043534707,157
11,2,5/10/2026,St. Johns,3612.610184,5,2200,19:22:00,0.119612255,432
11,2,5/17/2026,St. Johns,3023.472765,5,2200,7:22:00,0.042582655,129
11,2,5/17/2026,St. Johns,3023.472765,5,2200,9:22:00,0.465812706,1408
11,2,5/17/2026,St. Johns,3023.472765,5,2200,11:22:00,0.328457677,993
11,2,5/17/2026,St. Johns,3023.472765,5,2200,16:22:00,0.043534707,132
11,2,5/17/2026,St. Johns,3023.472765,5,2200,19:22:00,0.119612255,362
11,2,5/24/2026,St. Johns,3627.756241,5,2200,7:22:00,0.042582655,154
11,2,5/24/2026,St. Johns,3627.756241,5,2200,9:22:00,0.465812706,1690
11,2,5/24/2026,St. Johns,3627.756241,5,2200,11:22:00,0.328457677,1192
11,2,5/24/2026,St. Johns,3627.756241,5,2200,16:22:00,0.043534707,158
11,2,5/24/2026,St. Johns,3627.756241,5,2200,19:22:00,0.119612255,434
11,2,5/31/2026,St. Johns,3634.317417,5,2200,7:22:00,0.042582655,155
11,2,5/31/2026,St. Johns,3634.317417,5,2200,9:22:00,0.465812706,1693
11,2,5/31/2026,St. Johns,3634.317417,5,2200,11:22:00,0.328457677,1194
11,2,5/31/2026,St. Johns,3634.317417,5,2200,16:22:00,0.043534707,158
11,2,5/31/2026,St. Johns,3634.317417,5,2200,19:22:00,0.119612255,435
11,2,6/7/2026,St. Johns,3640.240583,5,2200,7:22:00,0.042582655,155
11,2,6/7/2026,St. Johns,3640.240583,5,2200,9:22:00,0.465812706,1696
11,2,6/7/2026,St. Johns,3640.240583,5,2200,11:22:00,0.328457677,1196
11,2,6/7/2026,St. Johns,3640.240583,5,2200,16:22:00,0.043534707,158
11,2,6/7/2026,St. Johns,3640.240583,5,2200,19:22:00,0.119612255,435
11,2,6/14/2026,St. Johns,3645.565717,5,2200,7:22:00,0.042582655,155
11,2,6/14/2026,St. Johns,3645.565717,5,2200,9:22:00,0.465812706,1698
11,2,6/14/2026,St. Johns,3645.565717,5,2200,11:22:00,0.328457677,1197
11,2,6/14/2026,St. Johns,3645.565717,5,2200,16:22:00,0.043534707,159
11,2,6/14/2026,St. Johns,3645.565717,5,2200,19:22:00,0.119612255,436
11,2,6/21/2026,St. Johns,3650.342132,5,2200,7:22:00,0.042582655,155
11,2,6/21/2026,St. Johns,3650.342132,5,2200,9:22:00,0.465812706,1700
